vehicle_id,route_id,stop_id,timestamp,ticket_count,capacity,day_type,time_slot,occupancy_percentage,crowd_level
BUS_NGP_139,R_NGP_12,Reshimbagh,10-01-2026 18:36,44,60,Weekend,Evening,73,MEDIUM
BUS_NGP_179,R_NGP_08,Dharampeth,13-01-2026 19:40,28,45,Weekday,Evening,62,MEDIUM
BUS_NGP_145,R_NGP_12,Sakkardara,16-01-2026 19:35,47,50,Weekday,Evening,94,HIGH
BUS_NGP_164,R_NGP_12,Sitabuldi,27-01-2026 16:48,13,60,Weekday,Evening,21,LOW
BUS_NGP_115,R_NGP_03,Ajni,24-01-2026 21:23,32,60,Weekend,Night,53,MEDIUM
BUS_NGP_156,R_NGP_03,Sitabuldi,13-01-2026 15:32,20,40,Weekday,Afternoon,50,MEDIUM
BUS_NGP_095,R_NGP_21,Hingna,07-01-2026 12:53,17,50,Weekday,Afternoon,34,LOW
BUS_NGP_042,R_NGP_08,Medical_Square,06-01-2026 18:47,48,55,Weekday,Evening,87,HIGH
BUS_NGP_193,R_NGP_12,Reshimbagh,29-01-2026 13:32,18,45,Weekday,Afternoon,40,MEDIUM
BUS_NGP_151,R_NGP_12,Manewada,26-01-2026 10:15,34,55,Weekday,Morning,61,MEDIUM
BUS_NGP_090,R_NGP_12,Manewada,12-01-2026 16:11,13,40,Weekday,Evening,32,LOW
BUS_NGP_001,R_NGP_12,Reshimbagh,14-01-2026 09:32,32,40,Weekday,Morning,80,HIGH
BUS_NGP_110,R_NGP_12,Sitabuldi,17-01-2026 07:39,38,60,Weekend,Morning,63,MEDIUM
BUS_NGP_087,R_NGP_03,Zero_Mile,11-01-2026 22:49,16,50,Weekend,Night,32,LOW
BUS_NGP_027,R_NGP_03,Zero_Mile,16-01-2026 03:50,13,60,Weekday,Night,21,LOW
BUS_NGP_057,R_NGP_21,Wadi,04-01-2026 06:32,16,50,Weekend,Morning,32,LOW
BUS_NGP_182,R_NGP_21,Wardha_Road,08-01-2026 18:49,48,50,Weekday,Evening,96,HIGH
BUS_NGP_191,R_NGP_08,Law_College_Sq,08-01-2026 18:22,43,55,Weekday,Evening,78,HIGH
BUS_NGP_023,R_NGP_03,Zero_Mile,10-01-2026 17:54,14,45,Weekend,Evening,31,LOW
BUS_NGP_014,R_NGP_12,Sakkardara,31-01-2026 00:00,36,55,Weekend,Night,65,MEDIUM
BUS_NGP_171,R_NGP_03,Zero_Mile,25-01-2026 19:22,29,45,Weekend,Evening,64,MEDIUM
BUS_NGP_199,R_NGP_21,MIHAN,05-01-2026 10:25,22,40,Weekday,Morning,55,MEDIUM
BUS_NGP_020,R_NGP_03,Zero_Mile,14-01-2026 14:02,20,40,Weekday,Afternoon,50,MEDIUM
BUS_NGP_007,R_NGP_12,Sitabuldi,24-01-2026 04:09,23,50,Weekend,Night,46,MEDIUM
BUS_NGP_177,R_NGP_08,Medical_Square,15-01-2026 19:13,46,50,Weekday,Evening,92,HIGH
BUS_NGP_012,R_NGP_03,Zero_Mile,05-01-2026 17:26,4,50,Weekday,Evening,8,LOW
BUS_NGP_042,R_NGP_03,Zero_Mile,04-01-2026 00:33,12,50,Weekend,Night,24,LOW
BUS_NGP_063,R_NGP_21,Hingna,17-01-2026 19:23,36,55,Weekend,Evening,65,MEDIUM
BUS_NGP_043,R_NGP_03,Sitabuldi,22-01-2026 16:39,5,55,Weekday,Evening,9,LOW
BUS_NGP_141,R_NGP_21,Wardha_Road,21-01-2026 14:59,21,50,Weekday,Afternoon,42,MEDIUM
BUS_NGP_184,R_NGP_12,Manewada,27-01-2026 11:54,29,60,Weekday,Afternoon,48,MEDIUM
BUS_NGP_154,R_NGP_21,Wardha_Road,14-01-2026 15:41,14,60,Weekday,Afternoon,23,LOW
BUS_NGP_034,R_NGP_12,Sitabuldi,10-01-2026 19:47,50,55,Weekend,Evening,90,HIGH
BUS_NGP_171,R_NGP_12,Sitabuldi,04-01-2026 15:21,3,55,Weekend,Afternoon,5,LOW
BUS_NGP_134,R_NGP_03,Sadar,25-01-2026 11:22,17,45,Weekend,Afternoon,37,LOW
BUS_NGP_097,R_NGP_03,Ajni,02-01-2026 01:20,5,45,Weekday,Night,11,LOW
BUS_NGP_115,R_NGP_12,Reshimbagh,06-01-2026 21:59,30,55,Weekday,Night,54,MEDIUM
BUS_NGP_040,R_NGP_12,Sitabuldi,21-01-2026 22:45,8,60,Weekday,Night,13,LOW
BUS_NGP_183,R_NGP_08,Dharampeth,13-01-2026 05:32,17,45,Weekday,Night,37,LOW
BUS_NGP_084,R_NGP_21,Hingna,11-01-2026 23:09,5,60,Weekend,Night,8,LOW
BUS_NGP_168,R_NGP_08,Dharampeth,16-01-2026 07:15,6,40,Weekday,Morning,15,LOW
BUS_NGP_174,R_NGP_12,Sakkardara,13-01-2026 21:07,3,60,Weekday,Night,5,LOW
BUS_NGP_028,R_NGP_21,MIHAN,24-01-2026 13:05,4,50,Weekend,Afternoon,8,LOW
BUS_NGP_172,R_NGP_12,Manewada,22-01-2026 07:33,21,50,Weekday,Morning,42,MEDIUM
BUS_NGP_017,R_NGP_08,Law_College_Sq,27-01-2026 16:01,24,55,Weekday,Evening,43,MEDIUM
BUS_NGP_067,R_NGP_21,Wadi,14-01-2026 08:55,27,40,Weekday,Morning,67,MEDIUM
BUS_NGP_104,R_NGP_21,Hingna,03-01-2026 23:21,6,45,Weekend,Night,13,LOW
BUS_NGP_071,R_NGP_08,Law_College_Sq,04-01-2026 22:13,25,60,Weekend,Night,41,MEDIUM
BUS_NGP_065,R_NGP_21,Hingna,24-01-2026 21:46,23,40,Weekend,Night,57,MEDIUM
BUS_NGP_080,R_NGP_21,Wardha_Road,28-01-2026 00:16,21,40,Weekday,Night,52,MEDIUM
BUS_NGP_199,R_NGP_12,Sakkardara,23-01-2026 23:01,24,50,Weekday,Night,48,MEDIUM
BUS_NGP_107,R_NGP_12,Reshimbagh,02-01-2026 07:03,18,45,Weekday,Morning,40,MEDIUM
BUS_NGP_059,R_NGP_12,Sitabuldi,24-01-2026 19:08,39,60,Weekend,Evening,65,MEDIUM
BUS_NGP_051,R_NGP_03,Sitabuldi,04-01-2026 12:28,37,55,Weekend,Afternoon,67,MEDIUM
BUS_NGP_090,R_NGP_08,Dharampeth,20-01-2026 00:23,39,60,Weekday,Night,65,MEDIUM
BUS_NGP_114,R_NGP_03,Zero_Mile,07-01-2026 15:02,35,55,Weekday,Afternoon,63,MEDIUM
BUS_NGP_088,R_NGP_12,Sitabuldi,01-01-2026 12:27,5,50,Weekday,Afternoon,10,LOW
BUS_NGP_073,R_NGP_12,Manewada,02-01-2026 03:34,1,45,Weekday,Night,2,LOW
BUS_NGP_089,R_NGP_08,Law_College_Sq,13-01-2026 21:49,34,55,Weekday,Night,61,MEDIUM
BUS_NGP_128,R_NGP_12,Manewada,22-01-2026 23:06,29,50,Weekday,Night,57,MEDIUM
BUS_NGP_137,R_NGP_08,Ajni,31-01-2026 02:24,20,55,Weekend,Night,36,LOW
BUS_NGP_118,R_NGP_21,Wardha_Road,03-01-2026 13:10,14,40,Weekend,Afternoon,35,LOW
BUS_NGP_147,R_NGP_21,Wardha_Road,11-01-2026 05:52,23,50,Weekend,Night,46,MEDIUM
BUS_NGP_186,R_NGP_21,Wadi,06-01-2026 17:44,38,55,Weekday,Evening,69,MEDIUM
BUS_NGP_091,R_NGP_12,Sitabuldi,01-01-2026 08:11,60,60,Weekday,Morning,100,HIGH
BUS_NGP_111,R_NGP_03,Sadar,15-01-2026 11:31,38,55,Weekday,Afternoon,69,MEDIUM
BUS_NGP_119,R_NGP_08,Medical_Square,29-01-2026 01:50,10,60,Weekday,Night,16,LOW
BUS_NGP_131,R_NGP_21,MIHAN,30-01-2026 21:27,2,45,Weekday,Night,4,LOW
BUS_NGP_142,R_NGP_21,Wardha_Road,06-01-2026 01:57,30,55,Weekday,Night,54,MEDIUM
BUS_NGP_159,R_NGP_03,Ajni,09-01-2026 14:29,21,55,Weekday,Afternoon,38,LOW
BUS_NGP_090,R_NGP_03,Ajni,13-01-2026 21:16,12,55,Weekday,Night,21,LOW
BUS_NGP_187,R_NGP_08,Medical_Square,23-01-2026 19:03,38,55,Weekday,Evening,69,MEDIUM
BUS_NGP_072,R_NGP_21,MIHAN,03-01-2026 22:27,23,50,Weekend,Night,46,MEDIUM
BUS_NGP_159,R_NGP_03,Ajni,21-01-2026 01:44,28,50,Weekday,Night,56,MEDIUM
BUS_NGP_092,R_NGP_08,Medical_Square,09-01-2026 13:33,11,45,Weekday,Afternoon,24,LOW
BUS_NGP_051,R_NGP_03,Sadar,06-01-2026 08:29,50,55,Weekday,Morning,90,HIGH
BUS_NGP_007,R_NGP_21,Wardha_Road,18-01-2026 17:44,2,45,Weekend,Evening,4,LOW
BUS_NGP_159,R_NGP_12,Sakkardara,09-01-2026 18:01,39,55,Weekday,Evening,70,MEDIUM
BUS_NGP_024,R_NGP_03,Sitabuldi,19-01-2026 22:03,40,60,Weekday,Night,66,MEDIUM
BUS_NGP_020,R_NGP_03,Ajni,11-01-2026 03:24,20,60,Weekend,Night,33,LOW
BUS_NGP_192,R_NGP_21,MIHAN,26-01-2026 12:34,15,40,Weekday,Afternoon,37,LOW
BUS_NGP_052,R_NGP_21,Wadi,18-01-2026 14:11,20,45,Weekend,Afternoon,44,MEDIUM
BUS_NGP_005,R_NGP_03,Zero_Mile,27-01-2026 17:33,26,50,Weekday,Evening,52,MEDIUM
BUS_NGP_045,R_NGP_12,Sitabuldi,10-01-2026 03:43,26,45,Weekend,Night,57,MEDIUM
BUS_NGP_077,R_NGP_03,Sadar,05-01-2026 00:19,3,40,Weekday,Night,7,LOW
BUS_NGP_117,R_NGP_12,Manewada,27-01-2026 22:31,4,55,Weekday,Night,7,LOW
BUS_NGP_144,R_NGP_03,Zero_Mile,01-01-2026 07:31,4,55,Weekday,Morning,7,LOW
BUS_NGP_091,R_NGP_03,Sitabuldi,05-01-2026 15:31,13,50,Weekday,Afternoon,26,LOW
BUS_NGP_075,R_NGP_03,Sadar,21-01-2026 16:21,3,40,Weekday,Evening,7,LOW
BUS_NGP_031,R_NGP_08,Medical_Square,25-01-2026 19:24,39,50,Weekend,Evening,78,HIGH
BUS_NGP_144,R_NGP_03,Zero_Mile,27-01-2026 20:19,28,55,Weekday,Evening,50,MEDIUM
BUS_NGP_111,R_NGP_12,Sakkardara,02-01-2026 13:38,33,50,Weekday,Afternoon,66,MEDIUM
BUS_NGP_035,R_NGP_21,Wadi,25-01-2026 18:41,41,45,Weekend,Evening,91,HIGH
BUS_NGP_144,R_NGP_03,Sadar,10-01-2026 07:30,13,60,Weekend,Morning,21,LOW
BUS_NGP_097,R_NGP_03,Sitabuldi,21-01-2026 22:45,12,45,Weekday,Night,26,LOW
BUS_NGP_090,R_NGP_12,Sitabuldi,11-01-2026 14:19,42,60,Weekend,Afternoon,70,MEDIUM
BUS_NGP_070,R_NGP_12,Manewada,19-01-2026 13:30,10,60,Weekday,Afternoon,16,LOW
BUS_NGP_010,R_NGP_12,Manewada,03-01-2026 19:36,29,45,Weekend,Evening,64,MEDIUM
BUS_NGP_001,R_NGP_03,Sadar,07-01-2026 12:38,19,45,Weekday,Afternoon,42,MEDIUM
BUS_NGP_016,R_NGP_21,Hingna,11-01-2026 18:31,44,45,Weekend,Evening,97,HIGH
BUS_NGP_135,R_NGP_08,Law_College_Sq,19-01-2026 05:26,17,50,Weekday,Night,34,LOW
BUS_NGP_055,R_NGP_21,Wadi,11-01-2026 13:22,14,50,Weekend,Afternoon,28,LOW
BUS_NGP_174,R_NGP_12,Sakkardara,09-01-2026 19:54,46,50,Weekday,Evening,92,HIGH
BUS_NGP_005,R_NGP_21,Wadi,07-01-2026 00:10,8,40,Weekday,Night,20,LOW
BUS_NGP_021,R_NGP_08,Ajni,04-01-2026 11:07,13,60,Weekend,Afternoon,21,LOW
BUS_NGP_188,R_NGP_03,Ajni,09-01-2026 17:09,12,45,Weekday,Evening,26,LOW
BUS_NGP_057,R_NGP_12,Sakkardara,10-01-2026 11:28,22,50,Weekend,Afternoon,44,MEDIUM
BUS_NGP_063,R_NGP_08,Dharampeth,14-01-2026 17:18,14,60,Weekday,Evening,23,LOW
BUS_NGP_110,R_NGP_03,Zero_Mile,27-01-2026 11:07,16,60,Weekday,Afternoon,26,LOW
BUS_NGP_153,R_NGP_08,Ajni,19-01-2026 05:50,31,50,Weekday,Night,62,MEDIUM
BUS_NGP_103,R_NGP_12,Reshimbagh,29-01-2026 13:31,31,50,Weekday,Afternoon,62,MEDIUM
BUS_NGP_043,R_NGP_12,Sitabuldi,27-01-2026 02:11,33,50,Weekday,Night,66,MEDIUM
BUS_NGP_151,R_NGP_12,Manewada,13-01-2026 00:02,27,60,Weekday,Night,45,MEDIUM
BUS_NGP_067,R_NGP_08,Medical_Square,20-01-2026 13:28,32,60,Weekday,Afternoon,53,MEDIUM
BUS_NGP_159,R_NGP_03,Ajni,15-01-2026 14:07,27,55,Weekday,Afternoon,49,MEDIUM
BUS_NGP_132,R_NGP_08,Law_College_Sq,17-01-2026 09:25,34,55,Weekend,Morning,61,MEDIUM
BUS_NGP_055,R_NGP_12,Manewada,12-01-2026 00:00,24,45,Weekday,Night,53,MEDIUM
BUS_NGP_090,R_NGP_08,Ajni,24-01-2026 04:02,4,60,Weekend,Night,6,LOW
BUS_NGP_016,R_NGP_21,MIHAN,16-01-2026 06:06,13,45,Weekday,Morning,28,LOW
BUS_NGP_147,R_NGP_03,Zero_Mile,25-01-2026 04:04,18,45,Weekend,Night,40,MEDIUM
BUS_NGP_023,R_NGP_12,Sitabuldi,20-01-2026 05:18,10,45,Weekday,Night,22,LOW
BUS_NGP_100,R_NGP_12,Reshimbagh,17-01-2026 17:56,9,45,Weekend,Evening,20,LOW
BUS_NGP_030,R_NGP_03,Sitabuldi,27-01-2026 23:09,11,50,Weekday,Night,22,LOW
BUS_NGP_057,R_NGP_08,Medical_Square,10-01-2026 02:52,14,55,Weekend,Night,25,LOW
BUS_NGP_086,R_NGP_03,Zero_Mile,08-01-2026 15:09,28,55,Weekday,Afternoon,50,MEDIUM
BUS_NGP_082,R_NGP_21,Wardha_Road,13-01-2026 22:35,3,40,Weekday,Night,7,LOW
BUS_NGP_082,R_NGP_08,Law_College_Sq,20-01-2026 08:57,52,60,Weekday,Morning,86,HIGH
BUS_NGP_079,R_NGP_21,MIHAN,17-01-2026 19:06,40,50,Weekend,Evening,80,HIGH
BUS_NGP_068,R_NGP_08,Medical_Square,28-01-2026 14:37,7,40,Weekday,Afternoon,17,LOW
BUS_NGP_037,R_NGP_08,Law_College_Sq,25-01-2026 02:52,31,55,Weekend,Night,56,MEDIUM
BUS_NGP_075,R_NGP_08,Ajni,29-01-2026 23:36,19,45,Weekday,Night,42,MEDIUM
BUS_NGP_190,R_NGP_21,Wardha_Road,11-01-2026 13:53,14,55,Weekend,Afternoon,25,LOW
BUS_NGP_185,R_NGP_03,Sadar,26-01-2026 12:58,14,50,Weekday,Afternoon,28,LOW
BUS_NGP_157,R_NGP_08,Medical_Square,09-01-2026 08:43,50,50,Weekday,Morning,100,HIGH
BUS_NGP_030,R_NGP_08,Law_College_Sq,19-01-2026 02:08,13,50,Weekday,Night,26,LOW
BUS_NGP_182,R_NGP_21,Wadi,10-01-2026 05:47,5,40,Weekend,Night,12,LOW
BUS_NGP_060,R_NGP_21,MIHAN,11-01-2026 05:15,21,40,Weekend,Night,52,MEDIUM
BUS_NGP_058,R_NGP_03,Zero_Mile,26-01-2026 17:18,23,45,Weekday,Evening,51,MEDIUM
BUS_NGP_089,R_NGP_12,Sakkardara,13-01-2026 17:21,23,60,Weekday,Evening,38,LOW
BUS_NGP_125,R_NGP_08,Ajni,10-01-2026 20:36,31,50,Weekend,Evening,62,MEDIUM
BUS_NGP_117,R_NGP_21,MIHAN,29-01-2026 21:40,21,60,Weekday,Night,35,LOW
BUS_NGP_107,R_NGP_03,Ajni,24-01-2026 09:46,54,60,Weekend,Morning,90,HIGH
BUS_NGP_085,R_NGP_21,MIHAN,22-01-2026 00:37,34,60,Weekday,Night,56,MEDIUM
BUS_NGP_197,R_NGP_08,Dharampeth,08-01-2026 06:45,34,55,Weekday,Morning,61,MEDIUM
BUS_NGP_042,R_NGP_03,Ajni,06-01-2026 15:23,39,60,Weekday,Afternoon,65,MEDIUM
BUS_NGP_159,R_NGP_12,Sitabuldi,26-01-2026 21:08,21,50,Weekday,Night,42,MEDIUM
BUS_NGP_087,R_NGP_08,Law_College_Sq,23-01-2026 15:14,10,40,Weekday,Afternoon,25,LOW
BUS_NGP_136,R_NGP_03,Sadar,22-01-2026 23:26,22,40,Weekday,Night,55,MEDIUM
BUS_NGP_107,R_NGP_08,Medical_Square,12-01-2026 09:52,34,45,Weekday,Morning,75,HIGH
BUS_NGP_131,R_NGP_03,Zero_Mile,12-01-2026 05:23,9,45,Weekday,Night,20,LOW
BUS_NGP_130,R_NGP_21,Wadi,14-01-2026 16:25,26,40,Weekday,Evening,65,MEDIUM
BUS_NGP_068,R_NGP_12,Sakkardara,27-01-2026 20:55,9,45,Weekday,Evening,20,LOW
BUS_NGP_179,R_NGP_08,Dharampeth,23-01-2026 07:57,18,60,Weekday,Morning,30,LOW
BUS_NGP_181,R_NGP_21,Hingna,24-01-2026 21:55,34,55,Weekend,Night,61,MEDIUM
BUS_NGP_047,R_NGP_21,Wadi,10-01-2026 03:06,4,40,Weekend,Night,10,LOW
BUS_NGP_181,R_NGP_03,Sitabuldi,29-01-2026 19:57,33,45,Weekday,Evening,73,MEDIUM
BUS_NGP_112,R_NGP_08,Dharampeth,18-01-2026 08:22,28,45,Weekend,Morning,62,MEDIUM
BUS_NGP_047,R_NGP_03,Sadar,09-01-2026 01:07,9,40,Weekday,Night,22,LOW
BUS_NGP_129,R_NGP_03,Ajni,05-01-2026 21:58,0,40,Weekday,Night,0,LOW
BUS_NGP_016,R_NGP_21,Wardha_Road,30-01-2026 11:20,2,60,Weekday,Afternoon,3,LOW
BUS_NGP_059,R_NGP_12,Sitabuldi,16-01-2026 22:03,15,50,Weekday,Night,30,LOW
BUS_NGP_084,R_NGP_12,Reshimbagh,17-01-2026 11:03,20,45,Weekend,Afternoon,44,MEDIUM
BUS_NGP_037,R_NGP_08,Ajni,05-01-2026 15:57,28,45,Weekday,Afternoon,62,MEDIUM
BUS_NGP_066,R_NGP_21,MIHAN,20-01-2026 07:58,24,50,Weekday,Morning,48,MEDIUM
BUS_NGP_066,R_NGP_03,Zero_Mile,08-01-2026 13:34,11,50,Weekday,Afternoon,22,LOW
BUS_NGP_016,R_NGP_03,Ajni,25-01-2026 12:17,31,50,Weekend,Afternoon,62,MEDIUM
BUS_NGP_080,R_NGP_12,Sitabuldi,27-01-2026 16:52,19,40,Weekday,Evening,47,MEDIUM
BUS_NGP_043,R_NGP_21,Wardha_Road,05-01-2026 15:10,23,45,Weekday,Afternoon,51,MEDIUM
BUS_NGP_101,R_NGP_12,Sitabuldi,16-01-2026 10:05,24,50,Weekday,Morning,48,MEDIUM
BUS_NGP_091,R_NGP_12,Sitabuldi,02-01-2026 00:38,27,50,Weekday,Night,54,MEDIUM
BUS_NGP_054,R_NGP_12,Manewada,07-01-2026 01:04,12,40,Weekday,Night,30,LOW
BUS_NGP_119,R_NGP_21,Wardha_Road,05-01-2026 17:55,21,40,Weekday,Evening,52,MEDIUM
BUS_NGP_106,R_NGP_08,Ajni,17-01-2026 02:37,22,45,Weekend,Night,48,MEDIUM
BUS_NGP_027,R_NGP_03,Zero_Mile,11-01-2026 10:10,0,60,Weekend,Morning,0,LOW
BUS_NGP_047,R_NGP_12,Sakkardara,20-01-2026 04:33,22,50,Weekday,Night,44,MEDIUM
BUS_NGP_024,R_NGP_08,Law_College_Sq,27-01-2026 04:35,6,40,Weekday,Night,15,LOW
BUS_NGP_088,R_NGP_21,Wardha_Road,01-01-2026 14:15,10,50,Weekday,Afternoon,20,LOW
BUS_NGP_038,R_NGP_08,Dharampeth,10-01-2026 18:30,38,55,Weekend,Evening,69,MEDIUM
BUS_NGP_102,R_NGP_12,Sitabuldi,28-01-2026 20:09,29,60,Weekday,Evening,48,MEDIUM
BUS_NGP_195,R_NGP_21,Hingna,24-01-2026 20:08,11,40,Weekend,Evening,27,LOW
BUS_NGP_193,R_NGP_03,Sitabuldi,18-01-2026 08:20,37,60,Weekend,Morning,61,MEDIUM
BUS_NGP_092,R_NGP_12,Reshimbagh,21-01-2026 16:08,21,55,Weekday,Evening,38,LOW
BUS_NGP_050,R_NGP_12,Sitabuldi,18-01-2026 23:34,3,40,Weekend,Night,7,LOW
BUS_NGP_009,R_NGP_12,Manewada,19-01-2026 22:55,21,40,Weekday,Night,52,MEDIUM
BUS_NGP_037,R_NGP_21,Wadi,21-01-2026 20:40,3,60,Weekday,Evening,5,LOW
BUS_NGP_062,R_NGP_03,Ajni,08-01-2026 08:48,44,45,Weekday,Morning,97,HIGH
BUS_NGP_161,R_NGP_08,Ajni,22-01-2026 21:03,5,60,Weekday,Night,8,LOW
BUS_NGP_019,R_NGP_08,Medical_Square,15-01-2026 18:44,30,45,Weekday,Evening,66,MEDIUM
BUS_NGP_094,R_NGP_03,Ajni,02-01-2026 01:24,20,60,Weekday,Night,33,LOW
BUS_NGP_108,R_NGP_12,Sakkardara,05-01-2026 00:19,14,60,Weekday,Night,23,LOW
BUS_NGP_199,R_NGP_21,Wardha_Road,03-01-2026 12:30,12,60,Weekend,Afternoon,20,LOW
BUS_NGP_178,R_NGP_12,Sakkardara,06-01-2026 23:14,25,60,Weekday,Night,41,MEDIUM
BUS_NGP_176,R_NGP_08,Law_College_Sq,21-01-2026 03:58,34,50,Weekday,Night,68,MEDIUM
BUS_NGP_166,R_NGP_08,Medical_Square,28-01-2026 01:31,31,55,Weekday,Night,56,MEDIUM
BUS_NGP_172,R_NGP_21,Hingna,03-01-2026 18:14,47,60,Weekend,Evening,78,HIGH
BUS_NGP_045,R_NGP_08,Law_College_Sq,15-01-2026 06:47,18,50,Weekday,Morning,36,LOW
BUS_NGP_055,R_NGP_08,Medical_Square,08-01-2026 17:59,13,55,Weekday,Evening,23,LOW
BUS_NGP_088,R_NGP_08,Medical_Square,28-01-2026 16:59,9,50,Weekday,Evening,18,LOW
BUS_NGP_194,R_NGP_12,Reshimbagh,14-01-2026 13:39,20,40,Weekday,Afternoon,50,MEDIUM
BUS_NGP_126,R_NGP_21,Wadi,01-01-2026 20:20,23,45,Weekday,Evening,51,MEDIUM
BUS_NGP_100,R_NGP_03,Ajni,10-01-2026 15:01,23,50,Weekend,Afternoon,46,MEDIUM
BUS_NGP_139,R_NGP_08,Law_College_Sq,02-01-2026 11:33,20,60,Weekday,Afternoon,33,LOW
BUS_NGP_026,R_NGP_21,Wadi,25-01-2026 01:54,18,40,Weekend,Night,45,MEDIUM
BUS_NGP_127,R_NGP_03,Zero_Mile,19-01-2026 21:57,16,60,Weekday,Night,26,LOW
BUS_NGP_112,R_NGP_03,Ajni,22-01-2026 09:49,36,45,Weekday,Morning,80,HIGH
BUS_NGP_046,R_NGP_21,MIHAN,24-01-2026 11:19,23,50,Weekend,Afternoon,46,MEDIUM
BUS_NGP_080,R_NGP_08,Law_College_Sq,14-01-2026 09:34,45,50,Weekday,Morning,90,HIGH
BUS_NGP_035,R_NGP_12,Sitabuldi,13-01-2026 04:17,37,55,Weekday,Night,67,MEDIUM
BUS_NGP_012,R_NGP_21,Hingna,17-01-2026 11:18,6,40,Weekend,Afternoon,15,LOW
BUS_NGP_177,R_NGP_12,Sitabuldi,02-01-2026 10:53,20,60,Weekday,Morning,33,LOW
BUS_NGP_109,R_NGP_08,Ajni,25-01-2026 14:55,11,60,Weekend,Afternoon,18,LOW
BUS_NGP_192,R_NGP_03,Sitabuldi,02-01-2026 18:47,39,60,Weekday,Evening,65,MEDIUM
BUS_NGP_195,R_NGP_03,Sitabuldi,26-01-2026 11:50,29,55,Weekday,Afternoon,52,MEDIUM
BUS_NGP_009,R_NGP_03,Sitabuldi,25-01-2026 09:33,60,60,Weekend,Morning,100,HIGH
BUS_NGP_142,R_NGP_12,Reshimbagh,16-01-2026 01:04,25,55,Weekday,Night,45,MEDIUM
BUS_NGP_132,R_NGP_21,Wadi,14-01-2026 08:04,46,50,Weekday,Morning,92,HIGH
BUS_NGP_086,R_NGP_03,Ajni,01-01-2026 05:39,13,40,Weekday,Night,32,LOW
BUS_NGP_027,R_NGP_21,MIHAN,04-01-2026 08:14,35,45,Weekend,Morning,77,HIGH
BUS_NGP_197,R_NGP_21,MIHAN,18-01-2026 21:25,26,40,Weekend,Night,65,MEDIUM
BUS_NGP_199,R_NGP_08,Dharampeth,29-01-2026 20:16,5,40,Weekday,Evening,12,LOW
BUS_NGP_072,R_NGP_03,Sitabuldi,30-01-2026 03:29,0,45,Weekday,Night,0,LOW
BUS_NGP_168,R_NGP_21,Wardha_Road,27-01-2026 00:14,12,50,Weekday,Night,24,LOW
BUS_NGP_096,R_NGP_03,Sadar,29-01-2026 19:00,30,40,Weekday,Evening,75,HIGH
BUS_NGP_016,R_NGP_21,MIHAN,19-01-2026 14:17,13,45,Weekday,Afternoon,28,LOW
BUS_NGP_157,R_NGP_03,Sitabuldi,06-01-2026 22:47,4,45,Weekday,Night,8,LOW
BUS_NGP_055,R_NGP_03,Zero_Mile,30-01-2026 10:16,38,60,Weekday,Morning,63,MEDIUM
BUS_NGP_165,R_NGP_08,Law_College_Sq,22-01-2026 12:42,21,40,Weekday,Afternoon,52,MEDIUM
BUS_NGP_136,R_NGP_21,Hingna,15-01-2026 22:15,5,60,Weekday,Night,8,LOW
BUS_NGP_200,R_NGP_08,Dharampeth,26-01-2026 02:03,6,60,Weekday,Night,10,LOW
BUS_NGP_035,R_NGP_12,Sitabuldi,05-01-2026 04:49,19,45,Weekday,Night,42,MEDIUM
BUS_NGP_120,R_NGP_08,Dharampeth,26-01-2026 14:43,5,55,Weekday,Afternoon,9,LOW
BUS_NGP_033,R_NGP_03,Zero_Mile,15-01-2026 18:51,29,40,Weekday,Evening,72,MEDIUM
BUS_NGP_076,R_NGP_21,Wardha_Road,28-01-2026 12:33,20,50,Weekday,Afternoon,40,MEDIUM
BUS_NGP_167,R_NGP_21,MIHAN,12-01-2026 09:40,41,45,Weekday,Morning,91,HIGH
BUS_NGP_182,R_NGP_03,Zero_Mile,29-01-2026 03:40,33,60,Weekday,Night,55,MEDIUM
BUS_NGP_014,R_NGP_21,Wardha_Road,21-01-2026 08:54,42,50,Weekday,Morning,84,HIGH
BUS_NGP_172,R_NGP_03,Ajni,11-01-2026 03:17,15,45,Weekend,Night,33,LOW
BUS_NGP_073,R_NGP_08,Ajni,20-01-2026 20:43,4,40,Weekday,Evening,10,LOW
BUS_NGP_005,R_NGP_12,Reshimbagh,08-01-2026 10:03,10,45,Weekday,Morning,22,LOW
BUS_NGP_088,R_NGP_21,Wardha_Road,07-01-2026 00:56,20,40,Weekday,Night,50,MEDIUM
BUS_NGP_099,R_NGP_21,Wardha_Road,11-01-2026 04:08,38,55,Weekend,Night,69,MEDIUM
BUS_NGP_068,R_NGP_12,Manewada,27-01-2026 04:37,14,50,Weekday,Night,28,LOW
BUS_NGP_034,R_NGP_21,MIHAN,15-01-2026 02:12,20,45,Weekday,Night,44,MEDIUM
BUS_NGP_048,R_NGP_12,Reshimbagh,06-01-2026 19:47,34,40,Weekday,Evening,85,HIGH
BUS_NGP_132,R_NGP_08,Dharampeth,13-01-2026 01:49,1,60,Weekday,Night,1,LOW
BUS_NGP_078,R_NGP_03,Ajni,18-01-2026 07:57,35,50,Weekend,Morning,70,MEDIUM
BUS_NGP_023,R_NGP_21,MIHAN,14-01-2026 00:39,14,50,Weekday,Night,28,LOW
